,id,group,temp,n_tokens,is_solution,score_sign,time
0,g0ktlz6i,whole-sweep-3,0.6,307,1,1,24.795344352722168
1,g0ktlz6i,whole-sweep-3,0.6,328,0,-1,22.81442952156067
2,g0ktlz6i,whole-sweep-3,0.6,398,0,-1,27.65945529937744
3,g0ktlz6i,whole-sweep-3,0.6,273,1,1,21.91735553741455
4,g0ktlz6i,whole-sweep-3,0.6,81,0,1,7.888618469238281
5,g0ktlz6i,whole-sweep-3,0.6,285,0,-1,19.981579542160034
6,g0ktlz6i,whole-sweep-3,0.6,320,0,-1,22.070226669311523
7,g0ktlz6i,whole-sweep-3,0.6,330,0,-1,22.59112238883972
8,g0ktlz6i,whole-sweep-3,0.6,647,0,-1,45.58259201049805
9,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.77085542678833
10,g0ktlz6i,whole-sweep-3,0.6,396,0,-1,28.211288928985596
11,g0ktlz6i,whole-sweep-3,0.6,47,0,1,5.6889965534210205
12,g0ktlz6i,whole-sweep-3,0.6,56,0,1,6.280210971832275
13,g0ktlz6i,whole-sweep-3,0.6,342,0,-1,23.61037826538086
14,g0ktlz6i,whole-sweep-3,0.6,41,0,1,5.331191062927246
15,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.878745794296265
16,g0ktlz6i,whole-sweep-3,0.6,260,0,-1,17.83121657371521
17,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.877513647079468
18,g0ktlz6i,whole-sweep-3,0.6,596,0,-1,43.01965045928955
19,g0ktlz6i,whole-sweep-3,0.6,41,0,1,2.7571232318878174
20,g0ktlz6i,whole-sweep-3,0.6,47,0,1,5.704672813415527
21,g0ktlz6i,whole-sweep-3,0.6,279,0,-1,19.345083951950073
22,g0ktlz6i,whole-sweep-3,0.6,254,0,-1,17.41535234451294
23,g0ktlz6i,whole-sweep-3,0.6,567,0,-1,39.08134698867798
24,g0ktlz6i,whole-sweep-3,0.6,622,0,-1,43.22724962234497
25,g0ktlz6i,whole-sweep-3,0.6,429,0,-1,29.27795672416687
26,g0ktlz6i,whole-sweep-3,0.6,468,0,-1,32.40327000617981
27,g0ktlz6i,whole-sweep-3,0.6,531,0,-1,36.446401834487915
28,g0ktlz6i,whole-sweep-3,0.6,326,0,-1,22.336207151412964
29,g0ktlz6i,whole-sweep-3,0.6,269,0,-1,18.443711757659912
30,g0ktlz6i,whole-sweep-3,0.6,267,0,-1,18.498788118362427
31,g0ktlz6i,whole-sweep-3,0.6,338,0,-1,23.238296508789062
32,g0ktlz6i,whole-sweep-3,0.6,300,0,-1,20.802573442459106
33,g0ktlz6i,whole-sweep-3,0.6,42,0,1,5.358761787414551
34,g0ktlz6i,whole-sweep-3,0.6,279,0,1,21.91494131088257
35,g0ktlz6i,whole-sweep-3,0.6,291,0,-1,20.224772214889526
36,g0ktlz6i,whole-sweep-3,0.6,584,0,-1,40.01156830787659
37,g0ktlz6i,whole-sweep-3,0.6,325,0,-1,21.75108003616333
38,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,19.61392569541931
39,g0ktlz6i,whole-sweep-3,0.6,512,0,-1,34.326709508895874
40,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.26485562324524
41,g0ktlz6i,whole-sweep-3,0.6,466,0,-1,31.29859209060669
42,g0ktlz6i,whole-sweep-3,0.6,256,0,-1,17.163694620132446
43,g0ktlz6i,whole-sweep-3,0.6,396,0,-1,26.52653431892395
44,g0ktlz6i,whole-sweep-3,0.6,576,0,-1,38.91409420967102
45,g0ktlz6i,whole-sweep-3,0.6,390,0,-1,26.012831926345825
46,g0ktlz6i,whole-sweep-3,0.6,608,0,-1,41.97053861618042
47,g0ktlz6i,whole-sweep-3,0.6,295,0,-1,19.59968614578247
48,g0ktlz6i,whole-sweep-3,0.6,303,0,1,22.9511878490448
49,g0ktlz6i,whole-sweep-3,0.6,545,0,-1,36.616612911224365
50,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,17.562998056411743
51,g0ktlz6i,whole-sweep-3,0.6,403,0,-1,26.767559051513672
52,g0ktlz6i,whole-sweep-3,0.6,469,0,-1,31.495583057403564
53,g0ktlz6i,whole-sweep-3,0.6,276,0,-1,18.479551792144775
54,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.602884531021118
55,g0ktlz6i,whole-sweep-3,0.6,277,0,-1,18.323126554489136
56,g0ktlz6i,whole-sweep-3,0.6,380,0,-1,25.091830492019653
57,g0ktlz6i,whole-sweep-3,0.6,383,0,-1,25.655861139297485
58,g0ktlz6i,whole-sweep-3,0.6,358,0,-1,24.96857523918152
59,g0ktlz6i,whole-sweep-3,0.6,287,0,-1,19.23608946800232
60,g0ktlz6i,whole-sweep-3,0.6,312,0,-1,20.66552472114563
61,g0ktlz6i,whole-sweep-3,0.6,249,0,-1,16.807664155960083
62,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.188776969909668
63,g0ktlz6i,whole-sweep-3,0.6,440,0,-1,29.39583158493042
64,g0ktlz6i,whole-sweep-3,0.6,321,0,-1,21.493902683258057
65,g0ktlz6i,whole-sweep-3,0.6,715,0,-1,48.60886526107788
66,g0ktlz6i,whole-sweep-3,0.6,277,0,-1,18.384024143218994
67,g0ktlz6i,whole-sweep-3,0.6,262,0,-1,17.468684196472168
68,g0ktlz6i,whole-sweep-3,0.6,42,0,1,2.6777665615081787
69,g0ktlz6i,whole-sweep-3,0.6,481,0,-1,32.04724097251892
70,g0ktlz6i,whole-sweep-3,0.6,395,0,-1,26.25899052619934
71,g0ktlz6i,whole-sweep-3,0.6,480,0,-1,32.943458557128906
72,g0ktlz6i,whole-sweep-3,0.6,266,0,-1,17.699679851531982
73,g0ktlz6i,whole-sweep-3,0.6,761,0,-1,52.468889474868774
74,g0ktlz6i,whole-sweep-3,0.6,274,0,-1,18.216530084609985
75,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.137344121932983
76,g0ktlz6i,whole-sweep-3,0.6,51,0,1,5.725644588470459
77,g0ktlz6i,whole-sweep-3,0.6,306,0,-1,20.31268334388733
78,g0ktlz6i,whole-sweep-3,0.6,280,0,-1,18.741436004638672
79,g0ktlz6i,whole-sweep-3,0.6,439,0,-1,29.047741651535034
80,g0ktlz6i,whole-sweep-3,0.6,266,0,-1,17.680667400360107
81,g0ktlz6i,whole-sweep-3,0.6,291,0,-1,19.27951955795288
82,g0ktlz6i,whole-sweep-3,0.6,659,0,-1,44.905335903167725
83,g0ktlz6i,whole-sweep-3,0.6,300,0,-1,20.063369512557983
84,g0ktlz6i,whole-sweep-3,0.6,348,0,-1,23.19786834716797
85,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.630405426025391
86,g0ktlz6i,whole-sweep-3,0.6,392,0,-1,26.165730476379395
87,g0ktlz6i,whole-sweep-3,0.6,550,0,-1,37.09065556526184
88,g0ktlz6i,whole-sweep-3,0.6,281,0,1,21.413162231445312
89,g0ktlz6i,whole-sweep-3,0.6,784,0,-1,53.992323875427246
90,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.606522560119629
91,g0ktlz6i,whole-sweep-3,0.6,422,0,-1,28.990268230438232
92,g0ktlz6i,whole-sweep-3,0.6,268,0,-1,17.838445901870728
93,g0ktlz6i,whole-sweep-3,0.6,45,0,-1,4.062637090682983
94,g0ktlz6i,whole-sweep-3,0.6,263,0,-1,17.904879808425903
95,g0ktlz6i,whole-sweep-3,0.6,308,0,-1,20.481046438217163
96,g0ktlz6i,whole-sweep-3,0.6,310,0,-1,20.529272317886353
97,g0ktlz6i,whole-sweep-3,0.6,41,0,1,5.179730415344238
98,g0ktlz6i,whole-sweep-3,0.6,309,0,-1,20.652329921722412
99,g0ktlz6i,whole-sweep-3,0.6,278,0,-1,18.581642866134644
100,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.679417133331299
101,g0ktlz6i,whole-sweep-3,0.6,421,0,-1,27.893625497817993
102,g0ktlz6i,whole-sweep-3,0.6,317,0,-1,21.195181846618652
103,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.13290309906006
104,g0ktlz6i,whole-sweep-3,0.6,272,0,-1,18.07750177383423
105,g0ktlz6i,whole-sweep-3,0.6,279,0,-1,18.899132251739502
106,g0ktlz6i,whole-sweep-3,0.6,46,0,1,5.505300760269165
107,g0ktlz6i,whole-sweep-3,0.6,306,0,-1,20.551356554031372
108,g0ktlz6i,whole-sweep-3,0.6,54,0,1,5.9160425662994385
109,g0ktlz6i,whole-sweep-3,0.6,460,0,-1,30.596373081207275
110,g0ktlz6i,whole-sweep-3,0.6,327,1,1,24.436209440231323
111,g0ktlz6i,whole-sweep-3,0.6,301,0,-1,20.14853000640869
112,g0ktlz6i,whole-sweep-3,0.6,299,0,-1,19.937299966812134
113,g0ktlz6i,whole-sweep-3,0.6,311,0,-1,20.673460006713867
114,g0ktlz6i,whole-sweep-3,0.6,457,0,-1,30.288897275924683
115,g0ktlz6i,whole-sweep-3,0.6,395,0,-1,26.519195079803467
116,g0ktlz6i,whole-sweep-3,0.6,756,0,-1,51.96147322654724
117,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.0616965293884277
118,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.585462808609009
119,g0ktlz6i,whole-sweep-3,0.6,275,0,-1,18.526604413986206
120,g0ktlz6i,whole-sweep-3,0.6,357,0,-1,23.963297605514526
121,g0ktlz6i,whole-sweep-3,0.6,377,0,-1,25.26907444000244
122,g0ktlz6i,whole-sweep-3,0.6,373,0,-1,24.781365394592285
123,g0ktlz6i,whole-sweep-3,0.6,313,0,-1,21.125568628311157
124,g0ktlz6i,whole-sweep-3,0.6,594,0,-1,40.25761270523071
125,g0ktlz6i,whole-sweep-3,0.6,361,0,-1,24.886847496032715
126,g0ktlz6i,whole-sweep-3,0.6,684,0,-1,46.631593465805054
127,g0ktlz6i,whole-sweep-3,0.6,54,0,1,6.018651723861694
128,g0ktlz6i,whole-sweep-3,0.6,517,0,-1,34.77356243133545
129,g0ktlz6i,whole-sweep-3,0.6,475,0,-1,32.02777338027954
130,g0ktlz6i,whole-sweep-3,0.6,277,0,-1,18.488024473190308
131,g0ktlz6i,whole-sweep-3,0.6,516,0,-1,34.74686622619629
132,g0ktlz6i,whole-sweep-3,0.6,454,0,-1,30.419769287109375
133,g0ktlz6i,whole-sweep-3,0.6,270,0,-1,18.098503351211548
134,g0ktlz6i,whole-sweep-3,0.6,430,0,-1,28.483545541763306
135,g0ktlz6i,whole-sweep-3,0.6,278,0,1,21.390382766723633
136,g0ktlz6i,whole-sweep-3,0.6,622,0,-1,42.30271291732788
137,g0ktlz6i,whole-sweep-3,0.6,317,0,1,23.964442253112793
138,g0ktlz6i,whole-sweep-3,0.6,559,0,-1,37.59485411643982
139,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.6133832931518555
140,g0ktlz6i,whole-sweep-3,0.6,588,0,-1,39.59900259971619
141,g0ktlz6i,whole-sweep-3,0.6,394,0,-1,26.36970615386963
142,g0ktlz6i,whole-sweep-3,0.6,451,0,-1,30.221062183380127
143,g0ktlz6i,whole-sweep-3,0.6,734,0,-1,50.614985704422
144,g0ktlz6i,whole-sweep-3,0.6,281,0,-1,18.731885194778442
145,g0ktlz6i,whole-sweep-3,0.6,263,0,1,20.36882448196411
146,g0ktlz6i,whole-sweep-3,0.6,294,0,-1,19.68845844268799
147,g0ktlz6i,whole-sweep-3,0.6,625,0,-1,42.483115911483765
148,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.65540337562561
149,g0ktlz6i,whole-sweep-3,0.6,369,0,-1,24.943633317947388
150,g0ktlz6i,whole-sweep-3,0.6,667,0,-1,45.2403929233551
151,g0ktlz6i,whole-sweep-3,0.6,890,0,-1,62.73849654197693
152,g0ktlz6i,whole-sweep-3,0.6,374,0,-1,25.133533716201782
153,g0ktlz6i,whole-sweep-3,0.6,304,0,-1,20.335130214691162
154,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.145829439163208
155,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.609580039978027
156,g0ktlz6i,whole-sweep-3,0.6,287,0,-1,19.115503072738647
157,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.611732244491577
158,g0ktlz6i,whole-sweep-3,0.6,271,0,-1,18.052311658859253
159,g0ktlz6i,whole-sweep-3,0.6,309,0,-1,20.718693256378174
160,g0ktlz6i,whole-sweep-3,0.6,330,0,-1,22.04437565803528
161,g0ktlz6i,whole-sweep-3,0.6,302,0,-1,20.272207260131836
162,g0ktlz6i,whole-sweep-3,0.6,423,0,-1,28.34104895591736
163,g0ktlz6i,whole-sweep-3,0.6,277,0,-1,18.578789472579956
164,g0ktlz6i,whole-sweep-3,0.6,280,0,-1,18.884597539901733
165,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.556737422943115
166,g0ktlz6i,whole-sweep-3,0.6,282,0,-1,18.913469076156616
167,g0ktlz6i,whole-sweep-3,0.6,272,0,-1,18.124581575393677
168,g0ktlz6i,whole-sweep-3,0.6,538,0,-1,35.99163246154785
169,g0ktlz6i,whole-sweep-3,0.6,516,0,-1,34.437734842300415
170,g0ktlz6i,whole-sweep-3,0.6,272,0,-1,18.16515278816223
171,g0ktlz6i,whole-sweep-3,0.6,399,0,-1,26.487940788269043
172,g0ktlz6i,whole-sweep-3,0.6,290,0,-1,19.521554708480835
173,g0ktlz6i,whole-sweep-3,0.6,782,0,-1,53.820326805114746
174,g0ktlz6i,whole-sweep-3,0.6,339,0,-1,22.462234497070312
175,g0ktlz6i,whole-sweep-3,0.6,518,0,-1,34.935335636138916
176,g0ktlz6i,whole-sweep-3,0.6,736,0,-1,50.73504400253296
177,g0ktlz6i,whole-sweep-3,0.6,47,0,1,5.522826194763184
178,g0ktlz6i,whole-sweep-3,0.6,283,0,-1,18.89881730079651
179,g0ktlz6i,whole-sweep-3,0.6,515,0,-1,34.447532653808594
180,g0ktlz6i,whole-sweep-3,0.6,268,0,-1,17.8974871635437
181,g0ktlz6i,whole-sweep-3,0.6,655,0,-1,44.81372094154358
182,g0ktlz6i,whole-sweep-3,0.6,586,0,-1,39.892841815948486
183,g0ktlz6i,whole-sweep-3,0.6,281,0,-1,18.691288232803345
184,g0ktlz6i,whole-sweep-3,0.6,529,0,-1,35.4002788066864
185,g0ktlz6i,whole-sweep-3,0.6,249,0,-1,16.834453105926514
186,g0ktlz6i,whole-sweep-3,0.6,271,0,-1,18.061841249465942
187,g0ktlz6i,whole-sweep-3,0.6,523,0,-1,35.41662383079529
188,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.58358907699585
189,g0ktlz6i,whole-sweep-3,0.6,277,0,-1,18.591938257217407
190,g0ktlz6i,whole-sweep-3,0.6,284,0,-1,18.97551131248474
191,g0ktlz6i,whole-sweep-3,0.6,255,0,-1,17.165996551513672
192,g0ktlz6i,whole-sweep-3,0.6,423,0,-1,29.32740616798401
193,g0ktlz6i,whole-sweep-3,0.6,346,0,-1,23.374793529510498
194,g0ktlz6i,whole-sweep-3,0.6,325,0,-1,21.825021266937256
195,g0ktlz6i,whole-sweep-3,0.6,46,0,1,5.487738609313965
196,g0ktlz6i,whole-sweep-3,0.6,280,0,1,21.563720226287842
197,g0ktlz6i,whole-sweep-3,0.6,278,0,-1,18.76934790611267
198,g0ktlz6i,whole-sweep-3,0.6,282,0,-1,18.995155334472656
199,g0ktlz6i,whole-sweep-3,0.6,368,0,-1,24.424697160720825
200,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.666395664215088
201,g0ktlz6i,whole-sweep-3,0.6,471,0,-1,32.6707489490509
202,g0ktlz6i,whole-sweep-3,0.6,504,0,-1,33.95912742614746
203,g0ktlz6i,whole-sweep-3,0.6,272,0,1,20.913999795913696
204,g0ktlz6i,whole-sweep-3,0.6,268,0,-1,17.930885076522827
205,g0ktlz6i,whole-sweep-3,0.6,280,0,-1,18.68301272392273
206,g0ktlz6i,whole-sweep-3,0.6,326,0,-1,21.76294445991516
207,g0ktlz6i,whole-sweep-3,0.6,299,0,-1,19.860047578811646
208,g0ktlz6i,whole-sweep-3,0.6,434,0,-1,28.83027172088623
209,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.046104907989502
210,g0ktlz6i,whole-sweep-3,0.6,284,1,1,21.569430351257324
211,g0ktlz6i,whole-sweep-3,0.6,260,0,1,20.117552280426025
212,g0ktlz6i,whole-sweep-3,0.6,387,0,-1,25.636310338974
213,g0ktlz6i,whole-sweep-3,0.6,289,0,-1,19.4687602519989
214,g0ktlz6i,whole-sweep-3,0.6,272,0,-1,18.39108896255493
215,g0ktlz6i,whole-sweep-3,0.6,424,0,-1,28.553062438964844
216,g0ktlz6i,whole-sweep-3,0.6,45,0,1,5.432392120361328
217,g0ktlz6i,whole-sweep-3,0.6,51,0,1,5.8360595703125
218,g0ktlz6i,whole-sweep-3,0.6,295,0,-1,19.830799102783203
219,g0ktlz6i,whole-sweep-3,0.6,285,0,-1,19.001838207244873
220,g0ktlz6i,whole-sweep-3,0.6,273,0,-1,18.172574520111084
221,g0ktlz6i,whole-sweep-3,0.6,341,0,-1,22.542264938354492
222,g0ktlz6i,whole-sweep-3,0.6,419,0,-1,28.061567306518555
223,g0ktlz6i,whole-sweep-3,0.6,720,0,-1,49.710593461990356
224,g0ktlz6i,whole-sweep-3,0.6,275,0,-1,18.57259225845337
225,g0ktlz6i,whole-sweep-3,0.6,284,0,-1,19.017307996749878
226,g0ktlz6i,whole-sweep-3,0.6,497,0,-1,33.23242902755737
227,g0ktlz6i,whole-sweep-3,0.6,331,0,-1,22.00784182548523
228,g0ktlz6i,whole-sweep-3,0.6,280,0,-1,18.678504467010498
229,g0ktlz6i,whole-sweep-3,0.6,256,0,-1,17.29786777496338
230,g0ktlz6i,whole-sweep-3,0.6,275,0,-1,18.204094171524048
231,g0ktlz6i,whole-sweep-3,0.6,271,0,-1,18.02506732940674
232,g0ktlz6i,whole-sweep-3,0.6,263,0,-1,17.539336681365967
233,g0ktlz6i,whole-sweep-3,0.6,504,0,-1,33.907169818878174
234,g0ktlz6i,whole-sweep-3,0.6,276,0,1,21.07863450050354
235,g0ktlz6i,whole-sweep-3,0.6,354,0,-1,23.441336631774902
236,g0ktlz6i,whole-sweep-3,0.6,286,0,-1,19.1956889629364
237,g0ktlz6i,whole-sweep-3,0.6,280,0,-1,18.717947721481323
238,g0ktlz6i,whole-sweep-3,0.6,508,0,-1,33.93979048728943
239,g0ktlz6i,whole-sweep-3,0.6,271,0,-1,18.06092405319214
240,g0ktlz6i,whole-sweep-3,0.6,267,0,-1,17.952720642089844
241,g0ktlz6i,whole-sweep-3,0.6,269,0,-1,18.068583488464355
242,g0ktlz6i,whole-sweep-3,0.6,315,0,-1,20.87496590614319
243,g0ktlz6i,whole-sweep-3,0.6,246,0,-1,16.408607482910156
244,g0ktlz6i,whole-sweep-3,0.6,558,0,-1,37.40737056732178
245,g0ktlz6i,whole-sweep-3,0.6,509,0,-1,33.90822982788086
246,g0ktlz6i,whole-sweep-3,0.6,498,0,-1,33.18438267707825
247,g0ktlz6i,whole-sweep-3,0.6,258,0,-1,17.227080583572388
248,g0ktlz6i,whole-sweep-3,0.6,469,0,-1,31.165581941604614
249,g0ktlz6i,whole-sweep-3,0.6,41,0,1,5.181234836578369
250,g0ktlz6i,whole-sweep-3,0.6,277,0,-1,18.674312114715576
251,g0ktlz6i,whole-sweep-3,0.6,257,0,-1,17.086665391921997
252,g0ktlz6i,whole-sweep-3,0.6,54,0,1,5.968590021133423
253,g0ktlz6i,whole-sweep-3,0.6,455,0,-1,30.623250722885132
254,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.628143072128296
255,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,19.479934692382812
256,g0ktlz6i,whole-sweep-3,0.6,498,0,-1,33.14072322845459
257,g0ktlz6i,whole-sweep-3,0.6,262,0,-1,17.425495624542236
258,g0ktlz6i,whole-sweep-3,0.6,375,0,-1,24.839049339294434
259,g0ktlz6i,whole-sweep-3,0.6,307,0,-1,20.355536699295044
260,g0ktlz6i,whole-sweep-3,0.6,389,0,-1,25.759193658828735
261,g0ktlz6i,whole-sweep-3,0.6,258,0,-1,17.384018182754517
262,g0ktlz6i,whole-sweep-3,0.6,41,0,1,5.140310049057007
263,g0ktlz6i,whole-sweep-3,0.6,274,0,-1,18.314724683761597
264,g0ktlz6i,whole-sweep-3,0.6,279,0,-1,18.574535846710205
265,g0ktlz6i,whole-sweep-3,0.6,292,0,-1,19.653701782226562
266,g0ktlz6i,whole-sweep-3,0.6,48,0,1,5.583288669586182
267,g0ktlz6i,whole-sweep-3,0.6,277,0,-1,18.727345943450928
268,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.1180310249328613
269,g0ktlz6i,whole-sweep-3,0.6,264,0,-1,17.77683401107788
270,g0ktlz6i,whole-sweep-3,0.6,283,0,-1,19.04901671409607
271,g0ktlz6i,whole-sweep-3,0.6,430,0,-1,28.779468774795532
272,g0ktlz6i,whole-sweep-3,0.6,272,0,-1,18.12811779975891
273,g0ktlz6i,whole-sweep-3,0.6,279,0,-1,18.63866639137268
274,g0ktlz6i,whole-sweep-3,0.6,275,0,-1,18.446470737457275
275,g0ktlz6i,whole-sweep-3,0.6,390,0,-1,26.34563946723938
276,g0ktlz6i,whole-sweep-3,0.6,41,0,1,5.15349268913269
277,g0ktlz6i,whole-sweep-3,0.6,305,0,-1,20.377311944961548
278,g0ktlz6i,whole-sweep-3,0.6,296,0,-1,20.098118782043457
279,g0ktlz6i,whole-sweep-3,0.6,298,0,-1,19.89175581932068
280,g0ktlz6i,whole-sweep-3,0.6,389,0,-1,26.167489528656006
281,g0ktlz6i,whole-sweep-3,0.6,267,0,-1,17.910884618759155
282,g0ktlz6i,whole-sweep-3,0.6,50,0,1,5.69361424446106
283,g0ktlz6i,whole-sweep-3,0.6,546,0,-1,36.87994837760925
284,g0ktlz6i,whole-sweep-3,0.6,283,0,-1,18.945806741714478
285,g0ktlz6i,whole-sweep-3,0.6,259,0,-1,17.253549814224243
286,g0ktlz6i,whole-sweep-3,0.6,282,0,-1,18.711636304855347
287,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.644471168518066
288,g0ktlz6i,whole-sweep-3,0.6,47,0,1,5.584409475326538
289,g0ktlz6i,whole-sweep-3,0.6,48,0,-1,4.257933139801025
290,g0ktlz6i,whole-sweep-3,0.6,714,0,-1,48.555603981018066
291,g0ktlz6i,whole-sweep-3,0.6,49,0,1,5.648019313812256
292,g0ktlz6i,whole-sweep-3,0.6,681,0,-1,46.553141832351685
293,g0ktlz6i,whole-sweep-3,0.6,50,0,1,3.184340238571167
294,g0ktlz6i,whole-sweep-3,0.6,281,0,-1,18.88122034072876
295,g0ktlz6i,whole-sweep-3,0.6,42,0,1,5.221585750579834
296,g0ktlz6i,whole-sweep-3,0.6,710,0,-1,50.283660888671875
297,g0ktlz6i,whole-sweep-3,0.6,249,0,-1,17.868046045303345
298,g0ktlz6i,whole-sweep-3,0.6,272,0,-1,19.487574100494385
299,g0ktlz6i,whole-sweep-3,0.6,46,0,1,5.970149993896484
300,g0ktlz6i,whole-sweep-3,0.6,282,0,-1,20.28959035873413
301,g0ktlz6i,whole-sweep-3,0.6,472,0,-1,33.496567726135254
302,g0ktlz6i,whole-sweep-3,0.6,395,0,-1,27.946095943450928
303,g0ktlz6i,whole-sweep-3,0.6,564,0,-1,40.44583249092102
304,g0ktlz6i,whole-sweep-3,0.6,270,0,-1,19.40784215927124
305,g0ktlz6i,whole-sweep-3,0.6,50,0,1,3.3673973083496094
306,g0ktlz6i,whole-sweep-3,0.6,408,0,-1,29.19472861289978
307,g0ktlz6i,whole-sweep-3,0.6,47,0,1,6.051210165023804
308,g0ktlz6i,whole-sweep-3,0.6,409,0,-1,30.092853546142578
309,g0ktlz6i,whole-sweep-3,0.6,263,0,-1,18.744921922683716
310,g0ktlz6i,whole-sweep-3,0.6,535,0,-1,38.77380299568176
311,g0ktlz6i,whole-sweep-3,0.6,287,0,-1,20.47359585762024
312,g0ktlz6i,whole-sweep-3,0.6,384,0,-1,27.265788793563843
313,g0ktlz6i,whole-sweep-3,0.6,288,0,-1,20.495314121246338
314,g0ktlz6i,whole-sweep-3,0.6,261,0,-1,18.61290979385376
315,g0ktlz6i,whole-sweep-3,0.6,391,0,-1,28.106455087661743
316,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.3062334060668945
317,g0ktlz6i,whole-sweep-3,0.6,399,0,-1,28.49038791656494
318,g0ktlz6i,whole-sweep-3,0.6,290,0,-1,20.79123020172119
319,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,21.01932382583618
320,g0ktlz6i,whole-sweep-3,0.6,48,0,1,3.23445987701416
321,g0ktlz6i,whole-sweep-3,0.6,297,0,-1,21.286190509796143
322,g0ktlz6i,whole-sweep-3,0.6,323,0,-1,23.027252435684204
323,g0ktlz6i,whole-sweep-3,0.6,282,0,-1,20.26818871498108
324,g0ktlz6i,whole-sweep-3,0.6,281,0,-1,20.187687873840332
325,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.312237501144409
326,g0ktlz6i,whole-sweep-3,0.6,471,0,-1,33.82348895072937
327,g0ktlz6i,whole-sweep-3,0.6,56,0,1,6.6317620277404785
328,g0ktlz6i,whole-sweep-3,0.6,369,0,-1,26.393720149993896
329,g0ktlz6i,whole-sweep-3,0.6,267,0,-1,19.03343415260315
330,g0ktlz6i,whole-sweep-3,0.6,605,0,-1,43.43295979499817
331,g0ktlz6i,whole-sweep-3,0.6,293,0,-1,21.016358852386475
332,g0ktlz6i,whole-sweep-3,0.6,49,0,1,3.2882423400878906
